step,mse_loss,learning_rate,elapsed_seconds
10800,0.00023056856298353523,0.000442960049385655,29.21842360001756
10900,0.000185556331416592,0.00043525389019088225,29.479919000004884
11000,0.0002119044220307842,0.0004275649398050717,29.749817900010385
11100,0.00020220728765707463,0.00041989509536167845,30.015949200023897
11200,0.0002816854103002697,0.0004122462492800531,30.291729299991857
11300,5.6322631280636415e-05,0.0004046202887985133,30.563780700031202
11400,1.7104832295444794e-05,0.000397019095508699,30.827862000034656
11500,0.00015111805987544358,0.0003894445448913149,31.09559740003897
11600,0.00010598035441944376,0.00038189850585338526,31.37404720002087
11700,0.0002108812186634168,0.0003743828402671287,31.6509945000289
11800,0.00015808711759746075,0.00036689940251056975,31.917894000012893
11900,0.0003881362499669194,0.000359450039009998,32.18191919999663
12000,0.0002043636777671054,0.00035203658778438975,32.464537899999414
12100,0.00016301032155752182,0.0003446608779919052,32.73746219999157
12200,0.00018604527576826513,0.00033732472947857,33.001913400017656
12300,0.00013309932546690106,0.0003300299523292573,33.26423969998723
12400,5.882675031898543e-05,0.0003227783464210744,33.53330950002419
12500,0.0007498674676753581,0.00031557170097927084,33.82064660004107
12600,0.00026867390261031687,0.00030841179413577415,34.09849960001884
12700,0.0005606000777333975,0.0003013003924904619,34.37740679999115
12800,0.00031017643050290644,0.0002942392506752801,34.66857720003463
12900,0.00035170497721992433,0.0002872301109213136,34.948202200001106
13000,0.0004762606113217771,0.0002802747026289161,35.2239266000106
13100,0.00047511328011751175,0.00027337474194100814,35.49146779999137
13200,7.879278564359993e-05,0.00026653193131964285,35.769837600004394
13300,0.0005379932699725032,0.0002597479591259506,36.03459659998771
13400,0.0003044879122171551,0.00025302449920355894,36.304484500025865
13500,0.0003105186624452472,0.0002463632104655998,36.57055300002685
13600,0.00019801945018116385,0.0002397657364853918,36.830353300028946
13700,0.0002004528505494818,0.00023323370509092012,37.08523210004205
13800,0.0001046937468345277,0.00022676872796319108,37.34761360002449
13900,9.166097879642621e-05,0.00022037240023857293,37.602667800034396
14000,0.000995319103822112,0.00021404630011522186,37.86500420002267
14100,9.145286458078772e-05,0.00020779198846368374,38.12876440002583
14200,0.0004985248669981956,0.00020161100844177314,38.401008200016804
14300,2.8174874387332238e-05,0.00019550488511382215,38.6721904000151
14400,0.0002688370586838573,0.00018947512507439503,38.94260770000983
14500,0.00018236672622151673,0.00018352321607655568,39.21478050004225
14600,0.0005712675047107041,0.000177650626664789,39.48989040002925
14700,0.00035753269912675023,0.00017185880581265913,39.76694850000786
14800,0.00016090010467451066,0.0001661491825652959,40.04149600001983
14900,0.00043632721644826233,0.00016052316568680153,40.31646699999692
15000,0.0001696945255389437,0.00015498214331265622,40.583868900022935
15100,0.0004530347359832376,0.00014952748260721886,40.84828750003362
15200,0.0001310071093030274,0.00014416052942639867,41.116405400040094
15300,0.00018370470206718892,0.0001388826079855859,41.3904945999966
15400,0.000534979859367013,0.00013369502053292023,41.65931080002338
15500,0.0003718899970408529,0.0001285990470279831,41.931825100036804
15600,7.322194869630039e-05,0.00012359594482598343,42.21703230001731
15700,0.00011840993101941422,0.00011868694836752623,42.488304500002414
15800,0.0002677546290215105,0.00011387326887403268,42.764840900024865
15900,0.00020520351245068014,0.00010915609404888964,43.03980299999239
16000,0.0003988949174527079,0.0001045365877844005,43.3190080000204
16100,6.876215775264427e-05,0.000100015889874613,43.598832199990284
16200,0.0004475461319088936,9.559511573409148e-05,43.85439500003122
16300,0.0002097317046718672,9.127535612270561e-05,44.12814950000029
16400,0.00011744332005036995,8.705767687650202e-05,44.39834080002038
16500,0.00027905430761165917,8.294311864472391e-05,44.669956300000194
16600,0.00019240738765802234,7.893269663304752e-05,44.94550700002583
16700,0.000506340991705656,7.502740035309483e-05,45.21239030000288
16800,6.626249523833394e-05,7.122819337828702e-05,45.47504940000363
16900,0.00019760063150897622,6.753601310609658e-05,45.74068680003984
17000,0.00010823375487234443,6.395177052675815e-05,45.99474330001976
17100,0.0002088000619551167,6.0476349998495865e-05,46.25756870000623
17200,0.00020427006529644132,5.7110609029320946e-05,46.53924250003183
17300,0.00022485904628410935,5.385537806545519e-05,46.813272700004745
17400,0.00024536196724511683,5.0711460286429796e-05,47.07420080003794
17500,0.0002019314852077514,4.767963140691351e-05,47.33334130002186
17600,0.00018939137225970626,4.4760639485315956e-05,47.58337240002584
17700,0.00041476418846286833,4.1955204739216047e-05,47.83629380003549
17800,0.00013659584510605782,3.926401936765879e-05,48.08691000001272
17900,3.0074608730501495e-05,3.668774738036559e-05,48.35011580004357
18000,0.00028251498588360846,3.4227024433899615e-05,48.60920529998839
18100,4.716472903965041e-05,3.188245767482728e-05,48.87679080001544
18200,0.00019976972544100136,2.9654625589913956e-05,49.14353110000957
18300,0.00028438318986445665,2.754407786339081e-05,49.42340420000255
18400,0.00017927539010997862,2.5551335241328594e-05,49.69370440003695
18500,0.00018967980577144772,2.3676889403150935e-05,49.95821190002607
18600,0.00019866514776367694,2.1921202840320812e-05,50.21782010002062
18700,0.0001248924236278981,2.0284708742226553e-05,50.50008630001685
18800,0.0004540263907983899,1.876781088929971e-05,50.764598999987356
18900,7.780175656080246e-05,1.7370883553387428e-05,51.03367370000342
19000,0.00031930359546095133,1.6094271405407255e-05,51.300332300015725
19100,6.780181865906343e-05,1.493828943030434e-05,51.60618699999759
19200,0.0002257760352222249,1.3903222849333764e-05,51.89264610002283
19300,0.00029383195214904845,1.2989327049686245e-05,52.18602900003316
19400,0.00010324271715944633,1.2196827521475546e-05,52.441048500011675
19500,0.00031512833083979785,1.1525919802101759e-05,52.707933700003196
19600,0.00022677787637803704,1.097676942800564e-05,52.95669319998706
19700,0.000163898803293705,1.054951189382493e-05,53.21357560000615
19800,0.0001452707510907203,1.0244252618962877e-05,53.489257500041276
19900,0.0005193123943172395,1.0061066921578018e-05,53.76266220002435
20000,0.00011211288074264303,1e-05,54.02728209999623
